City,Maximum_Mean_Temperature,Minimum_Mean_Temperature,Quarter,Ward
Kolkata,297.3285522,297.3285522,2020_Q1,21
Kolkata,297.3285522,297.3285522,2020_Q1,49
Kolkata,297.3285522,297.3285522,2020_Q1,70
Kolkata,297.3285522,297.3285522,2020_Q1,45
Kolkata,296.440094,296.440094,2020_Q1,100
Kolkata,297.3285522,296.440094,2020_Q1,92
Kolkata,297.3285522,297.3285522,2020_Q1,9
Kolkata,296.440094,296.440094,2020_Q1,114
Kolkata,296.440094,296.440094,2020_Q1,101
Kolkata,297.3285522,297.3285522,2020_Q1,138
Kolkata,297.3285522,297.3285522,2020_Q1,31
Kolkata,297.3285522,296.440094,2020_Q1,104
Kolkata,297.3285522,297.3285522,2020_Q1,5
Kolkata,296.440094,296.440094,2020_Q1,126
Kolkata,297.3285522,297.3285522,2020_Q1,14
Kolkata,296.440094,296.440094,2020_Q1,111
Kolkata,297.3285522,296.440094,2020_Q1,93
Kolkata,297.3285522,297.3285522,2020_Q1,61
Kolkata,297.3285522,297.3285522,2020_Q1,86
Kolkata,297.3285522,297.3285522,2020_Q1,90
Kolkata,297.3285522,297.3285522,2020_Q1,26
Kolkata,297.3285522,297.3285522,2020_Q1,72
Kolkata,297.3285522,297.3285522,2020_Q1,134
Kolkata,296.440094,296.440094,2020_Q1,99
Kolkata,296.440094,296.440094,2020_Q1,125
Kolkata,297.3285522,296.440094,2020_Q1,118
Kolkata,297.3285522,297.3285522,2020_Q1,83
Kolkata,297.3285522,297.3285522,2020_Q1,43
Kolkata,297.3285522,297.3285522,2020_Q1,47
Kolkata,296.440094,296.440094,2020_Q1,115
Kolkata,297.3285522,297.3285522,2020_Q1,68
Kolkata,297.3285522,297.3285522,2020_Q1,39
Kolkata,297.3285522,297.3285522,2020_Q1,12
Kolkata,297.3285522,296.440094,2020_Q1,108
Kolkata,296.440094,296.440094,2020_Q1,110
Kolkata,297.3285522,297.3285522,2020_Q1,141
Kolkata,297.3285522,297.3285522,2020_Q1,17
Kolkata,297.3285522,297.3285522,2020_Q1,7
Kolkata,297.3285522,297.3285522,2020_Q1,16
Kolkata,297.3285522,297.3285522,2020_Q1,137
Kolkata,297.3285522,297.3285522,2020_Q1,84
Kolkata,297.3285522,297.3285522,2020_Q1,18
Kolkata,297.3285522,297.3285522,2020_Q1,25
Kolkata,297.3285522,297.3285522,2020_Q1,60
Kolkata,297.3285522,297.3285522,2020_Q1,10
Kolkata,297.3285522,297.3285522,2020_Q1,62
Kolkata,297.3285522,297.3285522,2020_Q1,71
Kolkata,297.3285522,297.3285522,2020_Q1,91
Kolkata,297.3285522,297.3285522,2020_Q1,75
Kolkata,296.440094,296.440094,2020_Q1,96
Kolkata,297.3285522,297.3285522,2020_Q1,88
Kolkata,297.3285522,297.3285522,2020_Q1,44
Kolkata,297.3285522,297.3285522,2020_Q1,85
Kolkata,297.3285522,297.3285522,2020_Q1,89
Kolkata,297.3285522,297.3285522,2020_Q1,67
Kolkata,297.3285522,297.3285522,2020_Q1,76
Kolkata,297.3285522,297.3285522,2020_Q1,74
Kolkata,297.3285522,297.3285522,2020_Q1,87
Kolkata,297.3285522,297.3285522,2020_Q1,132
Kolkata,297.3285522,297.3285522,2020_Q1,69
Kolkata,297.3285522,297.3285522,2020_Q1,22
Kolkata,297.3285522,297.3285522,2020_Q1,119
Kolkata,297.3285522,297.3285522,2020_Q1,54
Kolkata,296.440094,296.440094,2020_Q1,122
Kolkata,297.3285522,297.3285522,2020_Q1,29
Kolkata,297.3285522,296.440094,2020_Q1,109
Kolkata,297.3285522,297.3285522,2020_Q1,32
Kolkata,297.3285522,297.3285522,2020_Q1,57
Kolkata,297.3285522,297.3285522,2020_Q1,136
Kolkata,297.3285522,296.440094,2020_Q1,106
Kolkata,297.3285522,297.3285522,2020_Q1,4
Kolkata,297.3285522,297.3285522,2020_Q1,52
Kolkata,297.3285522,297.3285522,2020_Q1,38
Kolkata,297.3285522,297.3285522,2020_Q1,81
Kolkata,296.440094,296.440094,2020_Q1,127
Kolkata,297.3285522,297.3285522,2020_Q1,53
Kolkata,297.3285522,297.3285522,2020_Q1,34
Kolkata,297.3285522,297.3285522,2020_Q1,135
Kolkata,297.3285522,296.440094,2020_Q1,117
Kolkata,297.3285522,296.440094,2020_Q1,130
Kolkata,297.3285522,297.3285522,2020_Q1,19
Kolkata,297.3285522,297.3285522,2020_Q1,78
Kolkata,297.3285522,297.3285522,2020_Q1,27
Kolkata,296.440094,296.440094,2020_Q1,98
Kolkata,297.3285522,297.3285522,2020_Q1,6
Kolkata,297.3285522,297.3285522,2020_Q1,2
Kolkata,297.3285522,297.3285522,2020_Q1,59
Kolkata,297.3285522,297.3285522,2020_Q1,131
Kolkata,297.3285522,297.3285522,2020_Q1,42
Kolkata,297.3285522,296.440094,2020_Q1,129
Kolkata,297.3285522,297.3285522,2020_Q1,51
Kolkata,297.3285522,296.440094,2020_Q1,120
Kolkata,297.3285522,297.3285522,2020_Q1,8
Kolkata,297.3285522,297.3285522,2020_Q1,1
Kolkata,297.3285522,297.3285522,2020_Q1,80
Kolkata,297.3285522,297.3285522,2020_Q1,55
Kolkata,297.3285522,297.3285522,2020_Q1,64
Kolkata,297.3285522,297.3285522,2020_Q1,107
Kolkata,297.3285522,297.3285522,2020_Q1,77
Kolkata,297.3285522,297.3285522,2020_Q1,28
Kolkata,296.440094,296.440094,2020_Q1,112
Kolkata,297.3285522,297.3285522,2020_Q1,133
Kolkata,297.3285522,297.3285522,2020_Q1,65
Kolkata,297.3285522,297.3285522,2020_Q1,24
Kolkata,296.440094,296.440094,2020_Q1,128
Kolkata,297.3285522,297.3285522,2020_Q1,50
Kolkata,296.440094,296.440094,2020_Q1,113
Kolkata,297.3285522,296.440094,2020_Q1,94
Kolkata,297.3285522,297.3285522,2020_Q1,79
Kolkata,297.3285522,297.3285522,2020_Q1,11
Kolkata,297.3285522,297.3285522,2020_Q1,15
Kolkata,297.3285522,297.3285522,2020_Q1,140
Kolkata,297.3285522,296.440094,2020_Q1,97
Kolkata,297.3285522,297.3285522,2020_Q1,48
Kolkata,297.3285522,297.3285522,2020_Q1,35
Kolkata,296.440094,296.440094,2020_Q1,116
Kolkata,296.440094,296.440094,2020_Q1,95
Kolkata,297.3285522,297.3285522,2020_Q1,30
Kolkata,297.3285522,297.3285522,2020_Q1,58
Kolkata,302.635437,301.3414612,2020_Q2,105
Kolkata,302.635437,302.635437,2020_Q2,20
Kolkata,301.3414612,301.3414612,2020_Q2,102
Kolkata,302.635437,302.635437,2020_Q2,46
Kolkata,302.635437,302.635437,2020_Q2,73
Kolkata,302.635437,302.635437,2020_Q2,82
Kolkata,301.3414612,301.3414612,2020_Q2,124
Kolkata,302.635437,302.635437,2020_Q2,56
Kolkata,302.635437,302.635437,2020_Q2,3
Kolkata,302.635437,302.635437,2020_Q2,36
Kolkata,302.635437,302.635437,2020_Q2,41
Kolkata,302.635437,302.635437,2020_Q2,37
Kolkata,302.635437,302.635437,2020_Q2,139
Kolkata,302.635437,302.635437,2020_Q2,23
Kolkata,302.635437,302.635437,2020_Q2,40
Kolkata,301.3414612,301.3414612,2020_Q2,121
Kolkata,302.635437,302.635437,2020_Q2,33
Kolkata,301.3414612,301.3414612,2020_Q2,103
Kolkata,302.635437,302.635437,2020_Q2,13
Kolkata,302.635437,302.635437,2020_Q2,66
Kolkata,301.3414612,301.3414612,2020_Q2,123
Kolkata,302.635437,302.635437,2020_Q2,63
Kolkata,302.635437,302.635437,2020_Q2,21
Kolkata,302.635437,302.635437,2020_Q2,49
Kolkata,302.635437,302.635437,2020_Q2,70
Kolkata,302.635437,302.635437,2020_Q2,45
Kolkata,301.3414612,301.3414612,2020_Q2,100
Kolkata,302.635437,301.3414612,2020_Q2,92
Kolkata,302.635437,302.635437,2020_Q2,9
Kolkata,301.3414612,301.3414612,2020_Q2,114
Kolkata,301.3414612,301.3414612,2020_Q2,101
Kolkata,302.635437,302.635437,2020_Q2,138
Kolkata,302.635437,302.635437,2020_Q2,31
Kolkata,302.635437,301.3414612,2020_Q2,104
Kolkata,302.635437,302.635437,2020_Q2,5
Kolkata,301.3414612,301.3414612,2020_Q2,126
Kolkata,302.635437,302.635437,2020_Q2,14
Kolkata,301.3414612,301.3414612,2020_Q2,111
Kolkata,302.635437,301.3414612,2020_Q2,93
Kolkata,302.635437,302.635437,2020_Q2,61
Kolkata,302.635437,302.635437,2020_Q2,86
Kolkata,302.635437,302.635437,2020_Q2,90
Kolkata,302.635437,302.635437,2020_Q2,26
Kolkata,302.635437,302.635437,2020_Q2,72
Kolkata,302.635437,302.635437,2020_Q2,134
Kolkata,301.3414612,301.3414612,2020_Q2,99
Kolkata,301.3414612,301.3414612,2020_Q2,125
Kolkata,302.635437,301.3414612,2020_Q2,118
Kolkata,302.635437,302.635437,2020_Q2,83
Kolkata,302.635437,302.635437,2020_Q2,43
Kolkata,302.635437,302.635437,2020_Q2,47
Kolkata,301.3414612,301.3414612,2020_Q2,115
Kolkata,302.635437,302.635437,2020_Q2,68
Kolkata,302.635437,302.635437,2020_Q2,39
Kolkata,302.635437,302.635437,2020_Q2,12
Kolkata,302.635437,301.3414612,2020_Q2,108
Kolkata,301.3414612,301.3414612,2020_Q2,110
Kolkata,302.635437,302.635437,2020_Q2,141
Kolkata,302.635437,302.635437,2020_Q2,17
Kolkata,302.635437,302.635437,2020_Q2,7
Kolkata,302.635437,302.635437,2020_Q2,16
Kolkata,302.635437,302.635437,2020_Q2,137
Kolkata,302.635437,302.635437,2020_Q2,84
Kolkata,302.635437,302.635437,2020_Q2,18
Kolkata,302.635437,302.635437,2020_Q2,25
Kolkata,302.635437,302.635437,2020_Q2,60
Kolkata,302.635437,302.635437,2020_Q2,10
Kolkata,302.635437,302.635437,2020_Q2,62
Kolkata,302.635437,302.635437,2020_Q2,71
Kolkata,302.635437,302.635437,2020_Q2,91
Kolkata,302.635437,302.635437,2020_Q2,75
Kolkata,301.3414612,301.3414612,2020_Q2,96
Kolkata,302.635437,302.635437,2020_Q2,88
Kolkata,302.635437,302.635437,2020_Q2,44
Kolkata,302.635437,302.635437,2020_Q2,85
Kolkata,302.635437,302.635437,2020_Q2,89
Kolkata,302.635437,302.635437,2020_Q2,67
Kolkata,302.635437,302.635437,2020_Q2,76
Kolkata,302.635437,302.635437,2020_Q2,74
Kolkata,302.635437,302.635437,2020_Q2,87
Kolkata,302.635437,302.635437,2020_Q2,132
Kolkata,302.635437,302.635437,2020_Q2,69
Kolkata,302.635437,302.635437,2020_Q2,22
Kolkata,302.635437,302.635437,2020_Q2,119
Kolkata,302.635437,302.635437,2020_Q2,54
Kolkata,301.3414612,301.3414612,2020_Q2,122
Kolkata,302.635437,302.635437,2020_Q2,29
Kolkata,302.635437,301.3414612,2020_Q2,109
Kolkata,302.635437,302.635437,2020_Q2,32
Kolkata,302.635437,302.635437,2020_Q2,57
Kolkata,302.635437,302.635437,2020_Q2,136
Kolkata,302.635437,301.3414612,2020_Q2,106
Kolkata,302.635437,302.635437,2020_Q2,4
Kolkata,302.635437,302.635437,2020_Q2,52
Kolkata,302.635437,302.635437,2020_Q2,38
Kolkata,302.635437,302.635437,2020_Q2,81
Kolkata,301.3414612,301.3414612,2020_Q2,127
Kolkata,302.635437,302.635437,2020_Q2,53
Kolkata,302.635437,302.635437,2020_Q2,34
Kolkata,302.635437,302.635437,2020_Q2,135
Kolkata,302.635437,301.3414612,2020_Q2,117
Kolkata,302.635437,301.3414612,2020_Q2,130
Kolkata,302.635437,302.635437,2020_Q2,19
Kolkata,302.635437,302.635437,2020_Q2,78
Kolkata,302.635437,302.635437,2020_Q2,27
Kolkata,301.3414612,301.3414612,2020_Q2,98
Kolkata,302.635437,302.635437,2020_Q2,6
Kolkata,302.635437,302.635437,2020_Q2,2
Kolkata,302.635437,302.635437,2020_Q2,59
Kolkata,302.635437,302.635437,2020_Q2,131
Kolkata,302.635437,302.635437,2020_Q2,42
Kolkata,302.635437,301.3414612,2020_Q2,129
Kolkata,302.635437,302.635437,2020_Q2,51
Kolkata,302.635437,301.3414612,2020_Q2,120
Kolkata,302.635437,302.635437,2020_Q2,8
Kolkata,302.635437,302.635437,2020_Q2,1
Kolkata,302.635437,302.635437,2020_Q2,80
Kolkata,302.635437,302.635437,2020_Q2,55
Kolkata,302.635437,302.635437,2020_Q2,64
Kolkata,302.635437,302.635437,2020_Q2,107
Kolkata,302.635437,302.635437,2020_Q2,77
Kolkata,302.635437,302.635437,2020_Q2,28
Kolkata,301.3414612,301.3414612,2020_Q2,112
Kolkata,302.635437,302.635437,2020_Q2,133
Kolkata,302.635437,302.635437,2020_Q2,65
Kolkata,302.635437,302.635437,2020_Q2,24
Kolkata,301.3414612,301.3414612,2020_Q2,128
Kolkata,302.635437,302.635437,2020_Q2,50
Kolkata,301.3414612,301.3414612,2020_Q2,113
Kolkata,302.635437,301.3414612,2020_Q2,94
Kolkata,302.635437,302.635437,2020_Q2,79
Kolkata,302.635437,302.635437,2020_Q2,11
Kolkata,302.635437,302.635437,2020_Q2,15
Kolkata,302.635437,302.635437,2020_Q2,140
Kolkata,302.635437,301.3414612,2020_Q2,97
Kolkata,302.635437,302.635437,2020_Q2,48
Kolkata,302.635437,302.635437,2020_Q2,35
Kolkata,301.3414612,301.3414612,2020_Q2,116
Kolkata,301.3414612,301.3414612,2020_Q2,95
Kolkata,302.635437,302.635437,2020_Q2,30
Kolkata,302.635437,302.635437,2020_Q2,58
Kolkata,301.6100464,300.1712036,2020_Q3,105
Kolkata,301.6100464,301.6100464,2020_Q3,20
Kolkata,300.1712036,300.1712036,2020_Q3,102
Kolkata,301.6100464,301.6100464,2020_Q3,46
Kolkata,301.6100464,301.6100464,2020_Q3,73
Kolkata,301.6100464,301.6100464,2020_Q3,82
Kolkata,300.1712036,300.1712036,2020_Q3,124
Kolkata,301.6100464,301.6100464,2020_Q3,56
Kolkata,301.6100464,301.6100464,2020_Q3,3
Kolkata,301.6100464,301.6100464,2020_Q3,36
Kolkata,301.6100464,301.6100464,2020_Q3,41
Kolkata,301.6100464,301.6100464,2020_Q3,37
Kolkata,301.6100464,301.6100464,2020_Q3,139
Kolkata,301.6100464,301.6100464,2020_Q3,23
Kolkata,301.6100464,301.6100464,2020_Q3,40
Kolkata,300.1712036,300.1712036,2020_Q3,121
Kolkata,301.6100464,301.6100464,2020_Q3,33
Kolkata,300.1712036,300.1712036,2020_Q3,103
Kolkata,301.6100464,301.6100464,2020_Q3,13
Kolkata,301.6100464,301.6100464,2020_Q3,66
Kolkata,300.1712036,300.1712036,2020_Q3,123
Kolkata,301.6100464,301.6100464,2020_Q3,63
Kolkata,301.6100464,301.6100464,2020_Q3,21
Kolkata,301.6100464,301.6100464,2020_Q3,49
Kolkata,301.6100464,301.6100464,2020_Q3,70
Kolkata,301.6100464,301.6100464,2020_Q3,45
Kolkata,300.1712036,300.1712036,2020_Q3,100
Kolkata,301.6100464,300.1712036,2020_Q3,92
Kolkata,301.6100464,301.6100464,2020_Q3,9
Kolkata,300.1712036,300.1712036,2020_Q3,114
Kolkata,300.1712036,300.1712036,2020_Q3,101
Kolkata,301.6100464,301.6100464,2020_Q3,138
Kolkata,301.6100464,301.6100464,2020_Q3,31
Kolkata,301.6100464,300.1712036,2020_Q3,104
Kolkata,301.6100464,301.6100464,2020_Q3,5
Kolkata,300.1712036,300.1712036,2020_Q3,126
Kolkata,301.6100464,301.6100464,2020_Q3,14
Kolkata,300.1712036,300.1712036,2020_Q3,111
Kolkata,301.6100464,300.1712036,2020_Q3,93
Kolkata,301.6100464,301.6100464,2020_Q3,61
Kolkata,301.6100464,301.6100464,2020_Q3,86
Kolkata,301.6100464,301.6100464,2020_Q3,90
Kolkata,301.6100464,301.6100464,2020_Q3,26
Kolkata,301.6100464,301.6100464,2020_Q3,72
Kolkata,301.6100464,301.6100464,2020_Q3,134
Kolkata,300.1712036,300.1712036,2020_Q3,99
Kolkata,300.1712036,300.1712036,2020_Q3,125
Kolkata,301.6100464,300.1712036,2020_Q3,118
Kolkata,301.6100464,301.6100464,2020_Q3,83
Kolkata,301.6100464,301.6100464,2020_Q3,43
Kolkata,301.6100464,301.6100464,2020_Q3,47
Kolkata,300.1712036,300.1712036,2020_Q3,115
Kolkata,301.6100464,301.6100464,2020_Q3,68
Kolkata,301.6100464,301.6100464,2020_Q3,39
Kolkata,301.6100464,301.6100464,2020_Q3,12
Kolkata,301.6100464,300.1712036,2020_Q3,108
Kolkata,300.1712036,300.1712036,2020_Q3,110
Kolkata,301.6100464,301.6100464,2020_Q3,141
Kolkata,301.6100464,301.6100464,2020_Q3,17
Kolkata,301.6100464,301.6100464,2020_Q3,7
Kolkata,301.6100464,301.6100464,2020_Q3,16
Kolkata,301.6100464,301.6100464,2020_Q3,137
Kolkata,301.6100464,301.6100464,2020_Q3,84
Kolkata,301.6100464,301.6100464,2020_Q3,18
Kolkata,301.6100464,301.6100464,2020_Q3,25
Kolkata,301.6100464,301.6100464,2020_Q3,60
Kolkata,301.6100464,301.6100464,2020_Q3,10
Kolkata,301.6100464,301.6100464,2020_Q3,62
Kolkata,301.6100464,301.6100464,2020_Q3,71
Kolkata,301.6100464,301.6100464,2020_Q3,91
Kolkata,301.6100464,301.6100464,2020_Q3,75
Kolkata,300.1712036,300.1712036,2020_Q3,96
Kolkata,301.6100464,301.6100464,2020_Q3,88
Kolkata,301.6100464,301.6100464,2020_Q3,44
Kolkata,301.6100464,301.6100464,2020_Q3,85
Kolkata,301.6100464,301.6100464,2020_Q3,89
Kolkata,301.6100464,301.6100464,2020_Q3,67
Kolkata,301.6100464,301.6100464,2020_Q3,76
Kolkata,301.6100464,301.6100464,2020_Q3,74
Kolkata,301.6100464,301.6100464,2020_Q3,87
Kolkata,301.6100464,301.6100464,2020_Q3,132
Kolkata,301.6100464,301.6100464,2020_Q3,69
Kolkata,301.6100464,301.6100464,2020_Q3,22
Kolkata,301.6100464,301.6100464,2020_Q3,119
Kolkata,301.6100464,301.6100464,2020_Q3,54
Kolkata,300.1712036,300.1712036,2020_Q3,122
Kolkata,301.6100464,301.6100464,2020_Q3,29
Kolkata,301.6100464,300.1712036,2020_Q3,109
Kolkata,301.6100464,301.6100464,2020_Q3,32
Kolkata,301.6100464,301.6100464,2020_Q3,57
Kolkata,301.6100464,301.6100464,2020_Q3,136
Kolkata,301.6100464,300.1712036,2020_Q3,106
Kolkata,301.6100464,301.6100464,2020_Q3,4
Kolkata,301.6100464,301.6100464,2020_Q3,52
Kolkata,301.6100464,301.6100464,2020_Q3,38
Kolkata,301.6100464,301.6100464,2020_Q3,81
Kolkata,300.1712036,300.1712036,2020_Q3,127
Kolkata,301.6100464,301.6100464,2020_Q3,53
Kolkata,301.6100464,301.6100464,2020_Q3,34
Kolkata,301.6100464,301.6100464,2020_Q3,135
Kolkata,301.6100464,300.1712036,2020_Q3,117
Kolkata,301.6100464,300.1712036,2020_Q3,130
Kolkata,301.6100464,301.6100464,2020_Q3,19
Kolkata,301.6100464,301.6100464,2020_Q3,78
Kolkata,301.6100464,301.6100464,2020_Q3,27
Kolkata,300.1712036,300.1712036,2020_Q3,98
Kolkata,301.6100464,301.6100464,2020_Q3,6
Kolkata,301.6100464,301.6100464,2020_Q3,2
Kolkata,301.6100464,301.6100464,2020_Q3,59
Kolkata,301.6100464,301.6100464,2020_Q3,131
Kolkata,301.6100464,301.6100464,2020_Q3,42
Kolkata,301.6100464,300.1712036,2020_Q3,129
Kolkata,301.6100464,301.6100464,2020_Q3,51
Kolkata,301.6100464,300.1712036,2020_Q3,120
Kolkata,301.6100464,301.6100464,2020_Q3,8
Kolkata,301.6100464,301.6100464,2020_Q3,1
Kolkata,301.6100464,301.6100464,2020_Q3,80
Kolkata,301.6100464,301.6100464,2020_Q3,55
Kolkata,301.6100464,301.6100464,2020_Q3,64
Kolkata,301.6100464,301.6100464,2020_Q3,107
Kolkata,301.6100464,301.6100464,2020_Q3,77
Kolkata,301.6100464,301.6100464,2020_Q3,28
Kolkata,300.1712036,300.1712036,2020_Q3,112
Kolkata,301.6100464,301.6100464,2020_Q3,133
Kolkata,301.6100464,301.6100464,2020_Q3,65
Kolkata,301.6100464,301.6100464,2020_Q3,24
Kolkata,300.1712036,300.1712036,2020_Q3,128
Kolkata,301.6100464,301.6100464,2020_Q3,50
Kolkata,300.1712036,300.1712036,2020_Q3,113
Kolkata,301.6100464,300.1712036,2020_Q3,94
Kolkata,301.6100464,301.6100464,2020_Q3,79
Kolkata,301.6100464,301.6100464,2020_Q3,11
Kolkata,301.6100464,301.6100464,2020_Q3,15
Kolkata,301.6100464,301.6100464,2020_Q3,140
Kolkata,301.6100464,300.1712036,2020_Q3,97
Kolkata,301.6100464,301.6100464,2020_Q3,48
Kolkata,301.6100464,301.6100464,2020_Q3,35
Kolkata,300.1712036,300.1712036,2020_Q3,116
Kolkata,300.1712036,300.1712036,2020_Q3,95
Kolkata,301.6100464,301.6100464,2020_Q3,30
Kolkata,301.6100464,301.6100464,2020_Q3,58
Kolkata,300.3777771,300.083313,2020_Q4,105
Kolkata,300.3777771,300.3777771,2020_Q4,20
Kolkata,300.083313,300.083313,2020_Q4,102
Kolkata,300.3777771,300.3777771,2020_Q4,46
Kolkata,300.3777771,300.3777771,2020_Q4,73
Kolkata,300.3777771,300.3777771,2020_Q4,82
Kolkata,300.083313,300.083313,2020_Q4,124
Kolkata,300.3777771,300.3777771,2020_Q4,56
Kolkata,300.3777771,300.3777771,2020_Q4,3
Kolkata,300.3777771,300.3777771,2020_Q4,36
Kolkata,300.3777771,300.3777771,2020_Q4,41
Kolkata,300.3777771,300.3777771,2020_Q4,37
Kolkata,300.3777771,300.3777771,2020_Q4,139
Kolkata,300.3777771,300.3777771,2020_Q4,23
Kolkata,300.3777771,300.3777771,2020_Q4,40
Kolkata,300.083313,300.083313,2020_Q4,121
Kolkata,300.3777771,300.3777771,2020_Q4,33
Kolkata,300.083313,300.083313,2020_Q4,103
Kolkata,300.3777771,300.3777771,2020_Q4,13
Kolkata,300.3777771,300.3777771,2020_Q4,66
Kolkata,300.083313,300.083313,2020_Q4,123
Kolkata,300.3777771,300.3777771,2020_Q4,63
Kolkata,300.3777771,300.3777771,2020_Q4,21
Kolkata,300.3777771,300.3777771,2020_Q4,49
Kolkata,300.3777771,300.3777771,2020_Q4,70
Kolkata,300.3777771,300.3777771,2020_Q4,45
Kolkata,300.083313,300.083313,2020_Q4,100
Kolkata,300.3777771,300.083313,2020_Q4,92
Kolkata,300.3777771,300.3777771,2020_Q4,9
Kolkata,300.083313,300.083313,2020_Q4,114
Kolkata,300.083313,300.083313,2020_Q4,101
Kolkata,300.3777771,300.3777771,2020_Q4,138
Kolkata,300.3777771,300.3777771,2020_Q4,31
Kolkata,300.3777771,300.083313,2020_Q4,104
Kolkata,300.3777771,300.3777771,2020_Q4,5
Kolkata,300.083313,300.083313,2020_Q4,126
Kolkata,300.3777771,300.3777771,2020_Q4,14
Kolkata,300.083313,300.083313,2020_Q4,111
Kolkata,300.3777771,300.083313,2020_Q4,93
Kolkata,300.3777771,300.3777771,2020_Q4,61
Kolkata,300.3777771,300.3777771,2020_Q4,86
Kolkata,300.3777771,300.3777771,2020_Q4,90
Kolkata,300.3777771,300.3777771,2020_Q4,26
Kolkata,300.3777771,300.3777771,2020_Q4,72
Kolkata,300.3777771,300.3777771,2020_Q4,134
Kolkata,300.083313,300.083313,2020_Q4,99
Kolkata,300.083313,300.083313,2020_Q4,125
Kolkata,300.3777771,300.083313,2020_Q4,118
Kolkata,300.3777771,300.3777771,2020_Q4,83
Kolkata,300.3777771,300.3777771,2020_Q4,43
Kolkata,300.3777771,300.3777771,2020_Q4,47
Kolkata,300.083313,300.083313,2020_Q4,115
Kolkata,300.3777771,300.3777771,2020_Q4,68
Kolkata,300.3777771,300.3777771,2020_Q4,39
Kolkata,300.3777771,300.3777771,2020_Q4,12
Kolkata,300.3777771,300.083313,2020_Q4,108
Kolkata,300.083313,300.083313,2020_Q4,110
Kolkata,300.3777771,300.3777771,2020_Q4,141
Kolkata,300.3777771,300.3777771,2020_Q4,17
Kolkata,300.3777771,300.3777771,2020_Q4,7
Kolkata,300.3777771,300.3777771,2020_Q4,16
Kolkata,300.3777771,300.3777771,2020_Q4,137
Kolkata,300.3777771,300.3777771,2020_Q4,84
Kolkata,300.3777771,300.3777771,2020_Q4,18
Kolkata,300.3777771,300.3777771,2020_Q4,25
Kolkata,300.3777771,300.3777771,2020_Q4,60
Kolkata,300.3777771,300.3777771,2020_Q4,10
Kolkata,300.3777771,300.3777771,2020_Q4,62
Kolkata,300.3777771,300.3777771,2020_Q4,71
Kolkata,300.3777771,300.3777771,2020_Q4,91
Kolkata,300.3777771,300.3777771,2020_Q4,75
Kolkata,300.083313,300.083313,2020_Q4,96
Kolkata,300.3777771,300.3777771,2020_Q4,88
Kolkata,300.3777771,300.3777771,2020_Q4,44
Kolkata,300.3777771,300.3777771,2020_Q4,85
Kolkata,300.3777771,300.3777771,2020_Q4,89
Kolkata,300.3777771,300.3777771,2020_Q4,67
Kolkata,300.3777771,300.3777771,2020_Q4,76
Kolkata,300.3777771,300.3777771,2020_Q4,74
Kolkata,300.3777771,300.3777771,2020_Q4,87
Kolkata,300.3777771,300.3777771,2020_Q4,132
Kolkata,300.3777771,300.3777771,2020_Q4,69
Kolkata,300.3777771,300.3777771,2020_Q4,22
Kolkata,300.3777771,300.3777771,2020_Q4,119
Kolkata,300.3777771,300.3777771,2020_Q4,54
Kolkata,300.083313,300.083313,2020_Q4,122
Kolkata,300.3777771,300.3777771,2020_Q4,29
Kolkata,300.3777771,300.083313,2020_Q4,109
Kolkata,300.3777771,300.3777771,2020_Q4,32
Kolkata,300.3777771,300.3777771,2020_Q4,57
Kolkata,300.3777771,300.3777771,2020_Q4,136
Kolkata,300.3777771,300.083313,2020_Q4,106
Kolkata,300.3777771,300.3777771,2020_Q4,4
Kolkata,300.3777771,300.3777771,2020_Q4,52
Kolkata,300.3777771,300.3777771,2020_Q4,38
Kolkata,300.3777771,300.3777771,2020_Q4,81
Kolkata,300.083313,300.083313,2020_Q4,127
Kolkata,300.3777771,300.3777771,2020_Q4,53
Kolkata,300.3777771,300.3777771,2020_Q4,34
Kolkata,300.3777771,300.3777771,2020_Q4,135
Kolkata,300.3777771,300.083313,2020_Q4,117
Kolkata,300.3777771,300.083313,2020_Q4,130
Kolkata,300.3777771,300.3777771,2020_Q4,19
Kolkata,300.3777771,300.3777771,2020_Q4,78
Kolkata,300.3777771,300.3777771,2020_Q4,27
Kolkata,300.083313,300.083313,2020_Q4,98
Kolkata,300.3777771,300.3777771,2020_Q4,6
Kolkata,300.3777771,300.3777771,2020_Q4,2
Kolkata,300.3777771,300.3777771,2020_Q4,59
Kolkata,300.3777771,300.3777771,2020_Q4,131
Kolkata,300.3777771,300.3777771,2020_Q4,42
Kolkata,300.3777771,300.083313,2020_Q4,129
Kolkata,300.3777771,300.3777771,2020_Q4,51
Kolkata,300.3777771,300.083313,2020_Q4,120
Kolkata,300.3777771,300.3777771,2020_Q4,8
Kolkata,300.3777771,300.3777771,2020_Q4,1
Kolkata,300.3777771,300.3777771,2020_Q4,80
Kolkata,300.3777771,300.3777771,2020_Q4,55
Kolkata,300.3777771,300.3777771,2020_Q4,64
Kolkata,300.3777771,300.3777771,2020_Q4,107
Kolkata,300.3777771,300.3777771,2020_Q4,77
Kolkata,300.3777771,300.3777771,2020_Q4,28
Kolkata,300.083313,300.083313,2020_Q4,112
Kolkata,300.3777771,300.3777771,2020_Q4,133
Kolkata,300.3777771,300.3777771,2020_Q4,65
Kolkata,300.3777771,300.3777771,2020_Q4,24
Kolkata,300.083313,300.083313,2020_Q4,128
Kolkata,300.3777771,300.3777771,2020_Q4,50
